bad\11.bmp 1 0 0 92 88
bad\12.bmp 1 0 0 69 72
bad\13.bmp 1 0 0 69 91
bad\14.bmp 1 0 0 93 57
bad\15.bmp 1 0 0 80 64
bad\16.bmp 1 0 0 53 100
bad\21.bmp 1 0 0 106 93
bad\22.bmp 1 0 0 123 87
bad\23.bmp 1 0 0 85 101
bad\24.bmp 1 0 0 79 108
bad\31.bmp 1 0 0 104 131
bad\32.bmp 1 0 0 144 135
bad\41.bmp 1 0 0 68 101
bad\42.bmp 1 0 0 86 124
bad\43.bmp 1 0 0 82 66
bad\44.bmp 1 0 0 63 161
bad\45.bmp 1 0 0 93 82
bad\51.bmp 1 0 0 99 79
bad\52.bmp 1 0 0 118 42
bad\53.bmp 1 0 0 93 57
bad\54.bmp 1 0 0 126 58
bad\55.bmp 1 0 0 96 43
bad\56.bmp 1 0 0 75 38
bad\61.bmp 1 0 0 64 123
bad\62.bmp 1 0 0 75 116
bad\63.bmp 1 0 0 73 96
bad\64.bmp 1 0 0 67 65
bad\71.bmp 1 0 0 166 96
bad\72.bmp 1 0 0 138 114
bad\73.bmp 1 0 0 71 82
bad\74.bmp 1 0 0 78 46
bad\75.bmp 1 0 0 85 50
bad\76.bmp 1 0 0 90 44
bad\81.bmp 1 0 0 80 115
bad\82.bmp 1 0 0 125 83
bad\83.bmp 1 0 0 92 75
bad\84.bmp 1 0 0 85 93
bad\85.bmp 1 0 0 149 56
bad\91.bmp 1 0 0 84 114
bad\92.bmp 1 0 0 46 70
bad\93.bmp 1 0 0 38 67
bad\101.bmp 1 0 0 128 156
bad\102.bmp 1 0 0 85 209
bad\103.bmp 1 0 0 48 101
bad\111.bmp 1 0 0 173 98
bad\112.bmp 1 0 0 119 56
bad\113.bmp 1 0 0 69 35
bad\114.bmp 1 0 0 114 115
bad\121.bmp 1 0 0 237 85
bad\122.bmp 1 0 0 167 78
bad\123.bmp 1 0 0 171 54
bad\124.bmp 1 0 0 63 130
bad\131.bmp 1 0 0 72 174
bad\132.bmp 1 0 0 48 105
bad\133.bmp 1 0 0 99 200
bad\134.bmp 1 0 0 94 78
bad\135.bmp 1 0 0 71 51
bad\136.bmp 1 0 0 87 56
bad\141.bmp 1 0 0 153 69
bad\142.bmp 1 0 0 146 52
bad\143.bmp 1 0 0 154 70
bad\144.bmp 1 0 0 111 54
bad\145.bmp 1 0 0 124 39
bad\146.bmp 1 0 0 116 47
bad\147.bmp 1 0 0 123 24
bad\151.bmp 1 0 0 150 77
bad\152.bmp 1 0 0 129 76
bad\153.bmp 1 0 0 115 66
bad\154.bmp 1 0 0 149 48
bad\155.bmp 1 0 0 51 132
bad\156.bmp 1 0 0 92 43
bad\157.bmp 1 0 0 103 49
bad\161.bmp 1 0 0 174 85
bad\162.bmp 1 0 0 186 117
bad\163.bmp 1 0 0 208 99
bad\164.bmp 1 0 0 140 93
bad\165.bmp 1 0 0 152 110
bad\166.bmp 1 0 0 137 111
bad\167.bmp 1 0 0 122 93
bad\171.bmp 1 0 0 196 74
bad\172.bmp 1 0 0 240 121
bad\173.bmp 1 0 0 210 111
bad\174.bmp 1 0 0 132 159
bad\175.bmp 1 0 0 100 126
bad\181.bmp 1 0 0 140 89
bad\182.bmp 1 0 0 165 86
bad\183.bmp 1 0 0 155 113
bad\184.bmp 1 0 0 309 151
bad\185.bmp 1 0 0 61 131
bad\186.bmp 1 0 0 94 57
bad\191.bmp 1 0 0 174 83
bad\192.bmp 1 0 0 154 97
bad\193.bmp 1 0 0 180 48
bad\194.bmp 1 0 0 199 119
bad\195.bmp 1 0 0 94 120
bad\196.bmp 1 0 0 131 58
bad\197.bmp 1 0 0 62 201
bad\198.bmp 1 0 0 87 84
bad\201.bmp 1 0 0 54 47
bad\202.bmp 1 0 0 51 29
bad\203.bmp 1 0 0 108 50
bad\204.bmp 1 0 0 106 33
bad\205.bmp 1 0 0 137 31
bad\206.bmp 1 0 0 76 32
bad\207.bmp 1 0 0 76 47
bad\208.bmp 1 0 0 59 30
bad\209.bmp 1 0 0 39 42
bad\2010.bmp 1 0 0 34 45
bad\211.bmp 1 0 0 75 134
bad\212.bmp 1 0 0 94 228
bad\213.bmp 1 0 0 57 84
bad\221.bmp 1 0 0 103 121
bad\222.bmp 1 0 0 186 37
bad\223.bmp 1 0 0 75 83
bad\224.bmp 1 0 0 119 75
bad\231.bmp 1 0 0 72 148
bad\232.bmp 1 0 0 81 69
bad\233.bmp 1 0 0 74 85
bad\241.bmp 1 0 0 64 117
bad\242.bmp 1 0 0 49 93
bad\243.bmp 1 0 0 66 98
bad\244.bmp 1 0 0 61 76
bad\245.bmp 1 0 0 136 51
bad\246.bmp 1 0 0 75 82
